Date,Price,Change,P_Change,Open,Volume,Avg_Volume,Market_Cap,Beta,PE_Ratio,EPS
2020-06-02 16:30:00,321.85,3.91,1.23,317.75,423895,49012080,1.395,1.17,25.29,12.73
2020-06-02 18:55:00,319.95,-1.9,-0.59,320.74,10217029,49012080,1.387,1.17,25.14,12.73
2020-06-02 18:57:00,320.01,-1.84,-0.57,320.74,10270747,49012080,1.387,1.17,25.14,12.73
