Date,Price,Change,P_Change,Open,Volume,Avg_Volume,Market_Cap,Beta,PE_Ratio,EPS
2020-06-02 16:30:00,47.18,0.19,0.4,46.66,369826,23256871,202.633,0.56,20.34,2.32
2020-06-02 18:55:00,46.82,-0.17,-0.37,46.66,7005972,23355944,201.074,0.56,20.18,2.32
2020-06-02 18:57:00,46.78,-0.21,-0.44,46.66,7060182,23355944,200.936,0.56,20.17,2.32
