Date,Price,Change,P_Change,Open,Volume,Avg_Volume,Market_Cap,Beta,PE_Ratio,EPS
2020-06-02 16:30:00,79.73,-1.15,-1.42,79.89,19171,11603031,89.691,1.38,23.41,3.41
2020-06-02 18:55:00,81.18,1.45,1.82,79.93,3469508,11603031,91.322,1.38,23.83,3.41
2020-06-02 18:57:00,81.1,1.36,1.71,79.93,3497456,11684331,91.226,1.38,23.81,3.41
