Date,Price,Change,P_Change,Open,Volume,Avg_Volume,Market_Cap,Beta,PE_Ratio,EPS
2020-06-02 16:30:00,182.83,-0.42,-0.23,182.54,431060,52161057,1.386,0.95,30.46,6.0
2020-06-02 18:55:00,181.94,-0.89,-0.49,184.25,13196797,51700817,1.38,0.95,30.31,6.0
2020-06-02 18:57:00,182.02,-0.81,-0.44,184.25,13304944,52161057,1.38,0.95,30.33,6.0
