Date,Price,Change,P_Change,Open,Volume,Avg_Volume,Market_Cap,Beta,PE_Ratio,EPS
2020-06-02 16:30:00,74.22,0.43,0.58,73.35,58829,6921904,115.57,0.81,15.12,4.91
2020-06-02 18:55:00,73.82,0.03,0.04,74.33,1144826,6921904,114.947,0.81,15.03,4.91
2020-06-02 18:57:00,73.71,-0.08,-0.1,74.33,1152636,6865468,114.784,0.81,15.01,4.91
