Date,Price,Change,P_Change,Open,Volume,Avg_Volume,Market_Cap,Beta,PE_Ratio,EPS
2020-06-02 16:30:00,1431.82,2.9,0.2,1418.39,8409,2356687,978.446,1.06,28.88,49.57
2020-06-02 18:55:00,1424.76,-7.06,-0.49,1430.55,530462,2356687,973.621,1.06,28.74,49.57
2020-06-02 18:57:00,1423.31,-8.51,-0.59,1430.55,532081,2356687,972.633,1.06,28.71,49.57
