Date,Price,Change,P_Change,Open,Volume,Avg_Volume,Market_Cap,Beta,PE_Ratio,EPS
2020-06-02 16:30:00,79.5,-0.06,-0.08,79.46,197557,13286778,200.666,0.51,20.15,3.94
2020-06-02 18:55:00,79.96,0.4,0.51,79.54,4151465,13402706,201.84,0.51,20.27,3.94
2020-06-02 18:57:00,80.03,0.47,0.59,79.54,4185140,13402706,202.004,0.51,20.29,3.94
