Date,Price,Change,P_Change,Open,Volume,Avg_Volume,Market_Cap,Beta,PE_Ratio,EPS
2020-06-02 16:30:00,60.39,0.1,0.17,59.46,208556,17434890,136.644,0.72,117.72,0.51
2020-06-02 18:55:00,60.02,-0.27,-0.45,60.29,5754109,17528788,135.807,0.72,117.0,0.51
2020-06-02 18:57:00,60.04,-0.25,-0.41,60.29,5783013,17528788,135.863,0.72,117.05,0.51
