Date,Price,Change,P_Change,Open,Volume,Avg_Volume,Market_Cap,Beta,PE_Ratio,EPS
2020-06-02 16:30:00,100.25,1.65,1.67,97.75,400941,28003025,305.464,1.18,11.27,8.9
2020-06-02 18:55:00,99.27,0.67,0.68,100.28,8063306,27803171,302.478,1.18,11.16,8.9
2020-06-02 18:57:00,99.03,0.43,0.44,100.28,8111436,28003025,301.746,1.18,11.13,8.9
