Date,Price,Change,P_Change,Open,Volume,Avg_Volume,Market_Cap,Beta,PE_Ratio,EPS
2020-06-02 16:30:00,304.7,3.3,1.09,300.8,109533,6966696,305.84,1.06,38.92,7.82
2020-06-02 18:55:00,303.38,1.98,0.66,304.99,1417922,7032160,304.515,1.06,38.77,7.82
2020-06-02 18:57:00,303.35,1.95,0.65,304.99,1427141,7032160,304.485,1.06,38.77,7.82
