Date,Price,Change,P_Change,Open,Volume,Avg_Volume,Market_Cap,Beta,PE_Ratio,EPS
2020-06-02 16:30:00,50.72,1.27,2.57,48.14,736059,32409978,105.589,1.83,6.98,7.26
2020-06-02 18:55:00,50.88,1.43,2.9,50.71,12624215,32561147,105.933,1.83,7.0,7.26
2020-06-02 18:57:00,50.79,1.34,2.71,50.71,12703982,32561147,105.735,1.83,6.99,7.26
