Date,Price,Change,P_Change,Open,Volume,Avg_Volume,Market_Cap,Beta,PE_Ratio,EPS
2020-06-02 16:30:00,30.87,0.32,1.05,30.11,65643,9512575,26.588,1.39,6.23,4.96
2020-06-02 18:55:00,31.68,1.13,3.7,30.81,2717816,9595304,27.286,1.39,6.39,4.96
2020-06-02 18:57:00,31.57,1.02,3.34,30.81,2743961,9595304,27.191,1.39,6.37,4.96
