Date,Price,Change,P_Change,Open,Volume,Avg_Volume,Market_Cap,Beta,PE_Ratio,EPS
2020-06-02 16:30:00,45.14,0.44,0.98,44.01,102899,18580664,71.125,1.45,9.38,4.81
2020-06-02 18:55:00,45.75,1.05,2.35,45.18,4471612,18580664,72.086,1.45,9.5,4.81
2020-06-02 18:57:00,45.7,1.0,2.24,45.18,4502408,18580664,72.008,1.45,9.49,4.81
