Date,Price,Change,P_Change,Open,Volume,Avg_Volume,Market_Cap,Beta,PE_Ratio,EPS
2020-06-02 16:30:00,65.76,-1.11,-1.66,65.91,173638,8702973,78.756,0,0,-2.09
2020-06-02 18:55:00,69.14,3.38,5.14,67.47,5211724,8702973,82.804,0,0,-2.09
2020-06-02 18:57:00,68.97,3.21,4.88,67.47,5240088,8702973,82.601,0,0,-2.09
