Date,Price,Change,P_Change,Open,Volume,Avg_Volume,Market_Cap,Beta,PE_Ratio,EPS
2020-06-02 18:55:00,99.83,0.29,0.29,99.42,1678330,10245668,155.239,0.76,36.85,2.71
2020-06-02 18:57:00,99.83,0.29,0.29,99.42,1690724,10245668,155.239,0.76,36.85,2.71
