Date,Price,Change,P_Change,Open,Volume,Avg_Volume,Market_Cap,Beta,PE_Ratio,EPS
2020-06-02 16:30:00,43.91,0.52,1.2,42.26,103969,11792960,47.09,1.71,13.44,3.27
2020-06-02 18:55:00,44.3,0.91,2.1,44.02,2363114,11792960,47.509,1.71,13.56,3.27
2020-06-02 18:57:00,44.26,0.87,2.01,44.02,2372162,11707837,47.466,1.71,13.54,3.27
