Date,Price,Change,P_Change,Open,Volume,Avg_Volume,Market_Cap,Beta,PE_Ratio,EPS
2020-06-02 16:30:00,119.02,0.25,0.21,117.26,243893,23059682,214.982,1.08,40.09,2.97
2020-06-02 18:55:00,118.33,-0.44,-0.37,119.0,5301142,22864262,213.736,1.08,39.86,2.97
2020-06-02 18:57:00,118.27,-0.5,-0.42,119.0,5322960,23059682,213.628,1.08,39.83,2.97
