Date,Price,Change,P_Change,Open,Volume,Avg_Volume,Market_Cap,Beta,PE_Ratio,EPS
2020-06-02 16:30:00,78.32,0.33,0.42,77.66,37256,14763985,91.501,0.8,27.78,2.82
2020-06-02 18:55:00,77.07,-1.25,-1.6,77.97,4551471,14763985,90.036,0.8,27.34,2.82
2020-06-02 18:57:00,77.08,-1.24,-1.58,77.97,4591003,14657168,90.053,0.8,27.34,2.82
