Date,Price,Change,P_Change,Open,Volume,Avg_Volume,Market_Cap,Beta,PE_Ratio,EPS
2020-06-02 16:30:00,155.58,-0.86,-0.55,155.95,1990540,4993914,89.489,1.0,18.25,8.52
2020-06-02 18:55:00,157.46,1.88,1.21,156.75,1036153,4993914,90.57,1.0,18.47,8.52
2020-06-02 18:57:00,157.38,1.8,1.16,156.75,1044555,5040100,90.524,1.0,18.47,8.52
