Date,Price,Change,P_Change,Open,Volume,Avg_Volume,Market_Cap,Beta,PE_Ratio,EPS
2020-06-02 16:30:00,38.15,0.88,2.36,37.63,2910272,4852839,20.636,1.24,10.83,3.52
2020-06-02 18:55:00,39.02,0.87,2.28,38.32,1047984,4852839,21.107,1.24,11.07,3.52
2020-06-02 18:57:00,38.95,0.8,2.1,38.32,1054638,4852839,21.069,1.24,11.05,3.52
