Date,Price,Change,P_Change,Open,Volume,Avg_Volume,Market_Cap,Beta,PE_Ratio,EPS
2020-06-02 16:30:00,203.68,3.75,1.88,197.31,124721,4565938,70.043,1.45,11.03,18.47
2020-06-02 18:55:00,203.41,3.48,1.74,203.77,1490375,4565938,69.95,1.45,11.01,18.47
2020-06-02 18:57:00,203.26,3.33,1.67,203.77,1497341,4565938,69.9,1.45,11.0,18.47
