Date,Price,Change,P_Change,Open,Volume,Avg_Volume,Market_Cap,Beta,PE_Ratio,EPS
2020-06-02 16:30:00,4.3517,0.0917,2.15,4.0,1681556,38714273,4.632,0,0,-44.102
2020-06-02 18:55:00,4.6349,0.3749,8.8,4.36,53869657,38714273,4.934,0,0,-44.102
2020-06-02 18:57:00,4.625,0.365,8.57,4.36,53968603,38714273,4.923,0,0,-44.102
