Date,Price,Change,P_Change,Open,Volume,Avg_Volume,Market_Cap,Beta,PE_Ratio,EPS
2020-06-02 16:30:00,9.46,0.12,1.28,9.05,248753,28800677,13.736,2.25,0,-0.53
2020-06-02 18:55:00,9.74,0.4,4.34,9.45,11091518,28800677,14.149,2.25,0,-0.53
2020-06-02 18:57:00,9.74,0.4,4.28,9.45,11169191,28800677,14.142,2.25,0,-0.53
