Date,Price,Change,P_Change,Open,Volume,Avg_Volume,Market_Cap,Beta,PE_Ratio,EPS
2020-06-02 16:30:00,147.0,-0.19,-0.13,147.29,118703,11532046,387.543,0.72,22.95,6.41
2020-06-02 18:55:00,146.21,-0.98,-0.67,147.06,2137488,11532046,385.461,0.72,22.82,6.41
2020-06-02 18:57:00,146.15,-1.04,-0.71,147.06,2161857,11447846,385.303,0.72,22.81,6.41
